,P_Creation Date,P_Status,P_SRN,P_Type of SR,P_Street Address,P_ Zip,P_X-Coordinate,P_Y-Coordinate,P_ Ward,P_Police_District,P_Community_Area,P_Latitude,P_Longitude,P_No_of_potholes_filled_on_block
147,2018-12-17T00:00:00.000,Open,18-03380123,Pothole in Street,10300 S WALLACE ST,60628,1174121.86607922,1836581.70509004,34,22,49,41.70693203286429,-87.63812235867432,0
148,2018-12-17T00:00:00.000,Open,18-03383626,Pothole in Street,10359 S FAIRFIELD AVE,60655,1159974.15138761,1835841.0185009,19,22,72,41.70460766628284,-87.68963711958753,0
149,2018-12-17T00:00:00.000,Open,18-03378454,Pothole in Street,4100 S WESTERN AVE,60609,1161049.85397488,1877405.8530677,12,9,58,41.819196100264044,-87.68486377651183,0
150,2018-12-17T00:00:00.000,Open,18-03382010,Pothole in Street,1001 S RACINE AVE,60607,1168528.71277242,1895727.02482459,25,12,28,41.86935997046203,-87.65660659387558,0
151,2018-12-17T00:00:00.000,Open - Dup,18-03380687,Pothole in Street,2732 N MILWAUKEE AVE,60647,1153794.84453054,1917991.91432765,35,14,22,41.9307219977604,-87.7103454809135,0
152,2018-12-17T00:00:00.000,Open - Dup,18-03382952,Pothole in Street,5046 N AVERS AVE,60625,1149804.01901532,1933256.08799748,39,17,14,41.9733138637925,-87.72467756176701,0
153,2018-12-17T00:00:00.000,Open,18-03382759,Pothole in Street,5300 N PIONEER AVE,60656,1120641.61580457,1934042.88859656,41,16,10,41.97547435696111,-87.83188863773381,0
154,2018-12-17T00:00:00.000,Open - Dup,18-03384651,Pothole in Street,3700 E 116TH ST,60617,1202574.53596908,1828662.75979885,10,4,52,41.68468168923334,-87.53399386018766,0
155,2018-12-17T00:00:00.000,Open,18-03382273,Pothole in Street,1354 W SCHUBERT AVE,60614,1166737.94839691,1918042.18477973,32,19,7,41.93077804482135,-87.66327897374005,0
156,2018-12-17T00:00:00.000,Open - Dup,18-03383277,Pothole in Street,1012 W MONROE ST,60607,1169706.48988757,1899745.28138926,25,12,28,41.880510169623626,-87.65257712538585,0
157,2018-12-17T00:00:00.000,Open,18-03385374,Pothole in Street,10800 S SANGAMON ST,60643,1171903.68002667,1833208.49000147,34,22,75,41.697678793022924,-87.64634214647918,0
158,2018-12-17T00:00:00.000,Open,18-03383170,Pothole in Street,6644 S STONY ISLAND AVE,60637,1188045.24412257,1861257.01433097,5,3,42,41.77382462851612,-87.58644875714224,0
159,2018-12-17T00:00:00.000,Open,18-03381945,Pothole in Street,2411 N NEWCASTLE AVE,60707,1130350.13989743,1915276.40242841,36,25,18,41.92396375825346,-87.79632883077312,0
160,2018-12-17T00:00:00.000,Open,18-03377810,Pothole in Street,945 W DIVERSEY PKWY,60614,1169394.49998166,1918783.89989337,43,19,7,41.93254031399874,-87.65320388258459,0
161,2018-12-17T00:00:00.000,Open,18-03378166,Pothole in Street,4400 W CONGRESS PKWY,60624,1147139.13706566,1897327.23090185,28,11,26,41.87433990121701,-87.73536535884803,0
162,2018-12-17T00:00:00.000,Completed,18-03378095,Pothole in Street,600 W LAKE ST,60661,1172288.98249819,1901697.439973,42,12,28,41.88581472403691,-87.64284713389955,7
163,2018-12-17T00:00:00.000,Open,18-03381920,Pothole in Street,2370 N NEWLAND AVE,60707,1129700.9822229,1914748.25856803,36,25,18,41.9232620326082,-87.79904448015613,0
164,2018-12-17T00:00:00.000,Open,18-03382321,Pothole in Street,8350 W BELMONT AVE,60634,1119794.79001778,1920234.77940691,38,16,76,41.937676833565924,-87.83565526966795,0
165,2018-12-16T00:00:00.000,Open,18-03373458,Pothole in Street,3551 W DEVON AVE,60659,1151354.16810422,1942197.82467761,50,17,13,41.99716793395305,-87.71860728000969,0
166,2018-12-16T00:00:00.000,Open,18-03372750,Pothole in Street,3858 N PULASKI RD,60641,1149033.08199979,1925574.95976574,45,17,16,41.95188409204342,-87.72770770928415,0
167,2018-12-16T00:00:00.000,Open,18-03372862,Pothole in Street,1205 W TAYLOR ST,60607,1168478.11277242,1895729.82482459,28,12,28,41.869301892911615,-87.65698266595034,0
168,2018-12-16T00:00:00.000,Open - Dup,18-03375126,Pothole in Street,2441 W LOGAN BLVD,60647,1159552.01378094,1917147.97132368,1,14,22,41.92826682230092,-87.68908638332968,0
169,2018-12-16T00:00:00.000,Open,18-03373241,Pothole in Street,1600 N KOLMAR AVE,60639,1145817.93982855,1910245.47219794,37,25,23,41.909791994943355,-87.73991372042484,0
170,2018-12-16T00:00:00.000,Open,18-03375915,Pothole in Street,9910 S HALSTED ST,60628,1172729.81839872,1839138.94299385,34,22,73,41.7138346039382,-87.64313501434866,0
171,2018-12-16T00:00:00.000,Open - Dup,18-03376094,Pothole in Street,5129 W GUNNISON ST,60630,1141308.43867481,1931829.08759463,45,16,11,41.96872817010421,-87.75615006585475,0
172,2018-12-16T00:00:00.000,Open - Dup,18-03372527,Pothole in Street,2716 N LONG AVE,60639,1139910.11989171,1917608.84969795,30,25,19,41.93006557602317,-87.7614351660394,0
173,2018-12-16T00:00:00.000,Open - Dup,18-03375125,Pothole in Street,2441 W LOGAN BLVD,60647,1159552.01378094,1917147.97132368,1,14,22,41.92826682230092,-87.68908638332968,0
174,2018-12-16T00:00:00.000,Open - Dup,18-03373199,Pothole in Street,300 E LOWER WACKER DR,60601,1178298.32809411,1902581.23368375,42,1,32,41.888082067345245,-87.62050117084912,0
175,2018-12-16T00:00:00.000,Open,18-03375575,Pothole in Street,7326 W ARDMORE AVE,60631,1126399.48562351,1937680.24622143,41,16,10,41.985443274548174,-87.81060588389208,0
176,2018-12-16T00:00:00.000,Open,18-03375948,Pothole in Street,2335 N TALMAN AVE,60647,1158306.07368167,1915534.49009671,1,14,22,41.924111843795316,-87.69359986805657,0
177,2018-12-16T00:00:00.000,Open - Dup,18-03373442,Pothole in Street,3801 W DEVON AVE,60659,1149875.60766891,1942179.91632205,39,17,13,41.99714765905198,-87.72408273549507,0
178,2018-12-16T00:00:00.000,Open - Dup,18-03372057,Pothole in Street,1600 N NB OUTER LAKE SHORE DR,60614,1176853.00709931,1911029.69059664,43,18,7,41.911304487870105,-87.62587860316864,0
179,2018-12-16T00:00:00.000,Open,18-03374481,Pothole in Street,9400 S ASHLAND AVE,60620,1167320.6961983,1842377.71987259,21,22,73,41.72294121820967,-87.66286287127305,0
180,2018-12-16T00:00:00.000,Open,18-03372730,Pothole in Street,4009 N PULASKI RD,60641,1149009.43677118,1926341.95989102,45,17,16,41.95396842193148,-87.72747859882783,0
181,2018-12-16T00:00:00.000,Open,18-03372827,Pothole in Street,7056 W SCHOOL ST,60634,1128456.91470141,1921123.36840388,29,16,17,41.939974093808104,-87.8034832463987,0
182,2018-12-16T00:00:00.000,Open,18-03373529,Pothole in Street,1349 W DEVON AVE,60660,1165923.31981873,1942621.72319717,48,24,77,41.99803264740354,-87.66494616230449,0
183,2018-12-16T00:00:00.000,Open - Dup,18-03373783,Pothole in Street,9500 S COTTAGE GROVE AVE,60628,1183576.32953423,1842151.06616908,9,5,49,41.72197046522736,-87.60334804007711,0
184,2018-12-16T00:00:00.000,Open - Dup,18-03371128,Pothole in Street,2 N AUSTIN BLVD,0,1136390.67476561,1899388.7918119,0,0,0,41.880184731363734,-87.77480630239796,0
185,2018-12-16T00:00:00.000,Open - Dup,18-03373218,Pothole in Street,6144 N CENTRAL AVE,60646,1138700.75999472,1940765.57998146,39,16,12,41.993871618715296,-87.76521560256005,0
186,2018-12-16T00:00:00.000,Open,18-03372839,Pothole in Street,12000 S PRINCETON AVE,60628,1176442.04179659,1825356.0729833,34,5,53,41.67603078174701,-87.62995973542573,0
187,2018-12-16T00:00:00.000,Open,18-03372661,Pothole in Street,3935 W IRVING PARK RD,60618,1149328.71342739,1926289.82441232,45,17,16,41.95355394833411,-87.72652629768923,0
188,2018-12-16T00:00:00.000,Open,18-03373528,Pothole in Street,1423 W DEVON AVE,60660,1165544.5498824,1942613.21438757,48,24,77,41.99801632173976,-87.66633423438455,0
189,2018-12-16T00:00:00.000,Open,18-03374069,Pothole in Street,4200 N GREENVIEW AVE,60613,1165313.05351416,1927978.00096957,47,19,6,41.9580145192417,-87.66778956345141,0
190,2018-12-16T00:00:00.000,Open - Dup,18-03373599,Pothole in Street,7050 W GRACE ST,60634,1128631.93999558,1924448.07939229,38,16,17,41.94908715694755,-87.80307588331155,0
191,2018-12-16T00:00:00.000,Open,18-03373453,Pothole in Street,5027 W DEVON AVE,60646,1141804.08987025,1942140.30030833,39,16,12,41.99719339081852,-87.75362227012384,0
192,2018-12-16T00:00:00.000,Open - Dup,18-03371519,Pothole in Street,5199 N CENTRAL PARK AVE,60625,1151454.98000741,1934312.35001181,39,17,13,41.975541358400704,-87.71828027637316,0
193,2018-12-16T00:00:00.000,Open - Dup,18-03373598,Pothole in Street,7104 W GRACE ST,60634,1128348.16398608,1924438.61611066,38,16,17,41.94907480827999,-87.80367269986031,0
194,2018-12-16T00:00:00.000,Open - Dup,18-03372208,Pothole in Street,8700 S ANTHONY AVE,60617,1192894.10278993,1847736.55487386,8,4,48,41.737063945133926,-87.56896220209047,0
195,2018-12-16T00:00:00.000,Open,18-03372886,Pothole in Street,812 S RACINE AVE,60607,1168506.54160041,1896435.17011044,28,12,28,41.87133128754764,-87.65696241077886,0
196,2018-12-16T00:00:00.000,Open,18-03374196,Pothole in Street,1400 W 81ST ST,60620,1168406.09353152,1851042.05311252,21,6,71,41.74689466168462,-87.65855751772956,0
197,2018-12-16T00:00:00.000,Open,18-03373245,Pothole in Street,1600 N KILPATRICK AVE,60639,1144773.60922506,1910218.71881611,37,25,25,41.90979116117716,-87.74364426760985,0
198,2018-12-16T00:00:00.000,Open - Dup,18-03374083,Pothole in Street,5900 S STATE ST,60621,1177284.26121793,1865899.99312228,20,2,40,41.78726874851543,-87.62565736701293,0
199,2018-12-16T00:00:00.000,Open,18-03372563,Pothole in Street,3836 W BERTEAU AVE,60618,1149941.38748807,1927636.62083204,39,17,16,41.95745634268154,-87.72433992542699,0
200,2018-12-16T00:00:00.000,Open - Dup,18-03371753,Pothole in Street,5100 S COTTAGE GROVE AVE,60615,1182448.95712683,1871368.88266898,4,2,40,41.802220633424966,-87.60655292996893,0
201,2018-12-16T00:00:00.000,Open - Dup,18-03374341,Pothole in Street,11500 S HARVARD AVE,60628,1176015.6949836,1828667.65181156,34,5,53,41.68512636979275,-87.63142108228581,0
202,2018-12-16T00:00:00.000,Open,18-03374912,Pothole in Street,5341 N MEADE AVE,60630,1134453.35297781,1935141.56316738,45,16,11,41.978693428707835,-87.78076815612066,0
203,2018-12-16T00:00:00.000,Open,18-03373031,Pothole in Street,6700 S HOYNE AVE,60636,1163517.43478747,1860209.25990923,16,7,67,41.772001236940966,-87.67629668689248,0
204,2018-12-16T00:00:00.000,Open,18-03373438,Pothole in Street,1800 S CLARK ST,60616,1175788.92251885,1891549.03829718,25,1,34,41.85769201149853,-87.63037123894216,0
205,2018-12-16T00:00:00.000,Open - Dup,18-03373596,Pothole in Street,1434 W ROSEMONT AVE,60660,1165601.3019289,1941994.27996871,48,24,77,41.99653651897282,-87.66675502628667,0
206,2018-12-16T00:00:00.000,Open,18-03376377,Pothole in Street,1941 N HUMBOLDT BLVD,60647,1156063.70679559,1912750.30978247,1,14,22,41.91684730632842,-87.70192436398962,0
207,2018-12-16T00:00:00.000,Open - Dup,18-03373511,Pothole in Street,3100 S WESTERN AVE,60608,1160917.21688199,1884178.14901723,25,9,31,41.83779489972262,-87.68514875102693,0
208,2018-12-16T00:00:00.000,Open - Dup,18-03372751,Pothole in Street,2247 W WABANSIA AVE,60647,1161087.78742433,1911422.47220652,32,14,24,41.91250999652171,-87.68429816007354,0
209,2018-12-16T00:00:00.000,Open,18-03374566,Pothole in Street,8400 W BELMONT AVE,60634,1119547.4598983,1920228.79147008,38,16,76,41.937659877212326,-87.83650658082797,0
210,2018-12-15T00:00:00.000,Open - Dup,18-03366871,Pothole in Street,3800 S KEDZIE AVE,60632,1155658.52537301,1879230.3615698,12,9,58,41.82435630760823,-87.7045936543129,0
211,2018-12-15T00:00:00.000,Open - Dup,18-03369505,Pothole in Street,4804 W DIVERSEY AVE,60639,1143877.11159556,1918186.09006891,31,25,19,41.931639692058404,-87.74687268445575,0
212,2018-12-15T00:00:00.000,Open,18-03367122,Pothole in Street,1940 S HOMAN AVE,60623,1154008.69998469,1890218.88000947,24,10,29,41.854122396958275,-87.71034132640797,0
213,2018-12-15T00:00:00.000,Open,18-03365562,Pothole in Street,4500 W NORTH AVE,60639,1146128.43982855,1910252.97219794,37,25,23,41.90982971151685,-87.73861095911464,0
214,2018-12-15T00:00:00.000,Open,18-03364965,Pothole in Street,600 S CENTRAL AVE,60644,1139150.09611752,1896761.21989853,29,15,25,41.872772222188686,-87.76473185047905,0
215,2018-12-15T00:00:00.000,Open - Dup,18-03369937,Pothole in Street,400 S CENTRAL AVE,60644,1139126.01899696,1897454.09002589,29,15,25,41.87468009194542,-87.76480397994328,0
216,2018-12-15T00:00:00.000,Open - Dup,18-03369502,Pothole in Street,300 E WACKER DR,60601,1178307.38047035,1902572.1000208,42,1,32,41.88807333160907,-87.6205944613368,0
217,2018-12-15T00:00:00.000,Open,18-03368826,Pothole in Street,6221 S CENTRAL PARK AVE,60629,1153387.27189462,1863031.24012791,23,8,66,41.779925652594194,-87.71263140911812,0
218,2018-12-15T00:00:00.000,Open - Dup,18-03369928,Pothole in Street,2406 N FRANCISCO AVE,60647,1156637.93001589,1915818.34803123,1,14,22,41.92506765707111,-87.70001918882875,0
219,2018-12-15T00:00:00.000,Open - Dup,18-03367311,Pothole in Street,3100 S WESTERN AVE,60608,1160917.21688199,1884178.14901723,25,9,31,41.83779489972262,-87.68514875102693,0
220,2018-12-15T00:00:00.000,Open,18-03368609,Pothole in Street,2905 S ARCHER AVE,60608,1168304.71889378,1885625.48909534,11,9,60,41.84159452199756,-87.65779370130038,0
221,2018-12-15T00:00:00.000,Open,18-03369752,Pothole in Street,4830 N KEELER AVE,60630,1147513.18751477,1931769.79671929,39,17,14,41.9690934770321,-87.73313830295962,0
222,2018-12-15T00:00:00.000,Open - Dup,18-03369915,Pothole in Street,2745 W FULLERTON AVE,60647,1157565.22999496,1915836.6004238,1,14,22,41.924703456345554,-87.69680035983875,0
223,2018-12-15T00:00:00.000,Open - Dup,18-03366797,Pothole in Street,5000 S COTTAGE GROVE AVE,60615,1182432.0224895,1872035.73636799,4,2,38,41.80403387486271,-87.60659434924774,0
224,2018-12-15T00:00:00.000,Open - Dup,18-03368463,Pothole in Street,1600 N NB OUTER LAKE SHORE DR,60614,1176853.00709931,1911029.69059664,43,18,7,41.911304487870105,-87.62587860316864,0
225,2018-12-15T00:00:00.000,Open,18-03364784,Pothole in Street,7104 W GRACE ST,60634,1128348.16398608,1924438.61611066,38,16,17,41.94907480827999,-87.80367269986031,0
226,2018-12-15T00:00:00.000,Completed - Dup,18-03368215,Pothole in Street,100 N MICHIGAN AVE,60602,1177299.6140023,1900836.66107586,42,1,32,41.88328915138877,-87.62454939639862,0
227,2018-12-15T00:00:00.000,Open - Dup,18-03365248,Pothole in Street,5315 W GIDDINGS ST,60630,1140112.86151403,1930936.64536577,45,16,15,41.96633527633701,-87.76016128819064,0
228,2018-12-15T00:00:00.000,Open,18-03369235,Pothole in Street,6700 S SOUTH CHICAGO AVE,60637,1180072.53810839,1860678.21039057,20,3,69,41.77280150149144,-87.615429082211,0
230,2018-12-15T00:00:00.000,Open,18-03367529,Pothole in Street,3154 N ALBANY AVE,60618,1155265.64081789,1920903.83712719,33,14,21,41.93918468111073,-87.70494985401515,0
231,2018-12-15T00:00:00.000,Completed,18-03365265,Pothole in Street,8200 S SPRINGFIELD AVE,60652,1151820.39858102,1849922.06443075,18,8,70,41.74400762888819,-87.71944367239192,17
232,2018-12-15T00:00:00.000,Open,18-03366732,Pothole in Street,14 W 65TH ST,60621,1177233.51410732,1861911.94012891,20,3,69,41.776530275146044,-87.6258160713982,0
233,2018-12-15T00:00:00.000,Open,18-03366444,Pothole in Street,12100 S STONY ISLAND AVE,60633,1191314.39889813,1825246.12838158,10,4,51,41.67538462666333,-87.57553071866162,0
234,2018-12-15T00:00:00.000,Open,18-03364664,Pothole in Street,5443 S UNION AVE,60609,1172563.43049261,1868603.8339044,20,9,61,41.79490031060324,-87.64259619329245,0
235,2018-12-15T00:00:00.000,Open,18-03366632,Pothole in Street,5159 N CENTRAL AVE,60630,1137841.16410299,1934047.20111292,45,16,11,41.97517487358322,-87.768344200415,0
236,2018-12-15T00:00:00.000,Open - Dup,18-03364716,Pothole in Street,2730 W FULLERTON AVE,60647,1157637.52999496,1915838.1004238,1,14,22,41.92492812377578,-87.69625430688542,0
237,2018-12-15T00:00:00.000,Open,18-03369236,Pothole in Street,7100 S SOUTH CHICAGO AVE,60619,1182784.75537804,1858113.19493051,5,3,69,41.76571672629447,-87.60558402698705,0
238,2018-12-15T00:00:00.000,Completed - Dup,18-03364263,Pothole in Street,799 W GRAND AVE,60654,1170954.17731639,1903683.95789707,27,12,24,41.8910758893113,-87.64752724013721,0
239,2018-12-15T00:00:00.000,Open,18-03368825,Pothole in Street,3651 W 61ST ST,60629,1153051.20801045,1863916.34448282,23,8,65,41.78230907907711,-87.71517236844971,0
240,2018-12-15T00:00:00.000,Open,18-03364007,Pothole in Street,360 N NB OUTER LAKE SHORE DR,60601,1180122.76770918,1902747.12998773,42,18,8,41.88843841160744,-87.61412199324374,0
241,2018-12-15T00:00:00.000,Open,18-03367440,Pothole in Street,4144 N SOUTHPORT AVE,60613,1166228.49999918,1927703.03998033,47,19,6,41.95748623656048,-87.6644207558246,0
242,2018-12-15T00:00:00.000,Open,18-03366879,Pothole in Street,1903 N HAMLIN AVE,60647,1150743.16643399,1912376.1607678,26,25,22,41.91555124127364,-87.7214700364322,0
243,2018-12-15T00:00:00.000,Open - Dup,18-03368370,Pothole in Street,4000 W LAWRENCE AVE,60630,1148861.93592875,1931598.86432521,39,17,14,41.96835128527914,-87.72809167198088,0
244,2018-12-15T00:00:00.000,Open - Dup,18-03368779,Pothole in Street,3518 W 62ND PL,60629,1154027.5711329,1862954.62567695,23,8,66,41.779877332746246,-87.71123496185413,0
245,2018-12-15T00:00:00.000,Open,18-03364713,Pothole in Street,10400 S MICHIGAN AVE,60628,1178901.03012278,1836040.61362681,9,5,49,41.70534195183082,-87.62064503337304,0
246,2018-12-15T00:00:00.000,Open - Dup,18-03368276,Pothole in Street,1600 N NB OUTER LAKE SHORE DR,60614,1176853.00709931,1911029.69059664,43,18,7,41.911304487870105,-87.62587860316864,0
248,2018-12-15T00:00:00.000,Open - Dup,18-03368358,Pothole in Street,4600 N HAMLIN AVE,60625,1150229.09983033,1930299.38420775,35,17,14,41.96469287717533,-87.72318300967568,0
249,2018-12-15T00:00:00.000,Open - Dup,18-03365628,Pothole in Street,4500 W NORTH AVE,60639,1146128.43982855,1910252.97219794,37,25,23,41.90982971151685,-87.73861095911464,0
250,2018-12-15T00:00:00.000,Open,18-03369450,Pothole in Street,6500 S STONY ISLAND AVE,60637,1188003.25646923,1862207.25992413,5,3,42,41.77693127269161,-87.58647360023576,0
251,2018-12-15T00:00:00.000,Open,18-03366557,Pothole in Street,7922 S SPRINGFIELD AVE,60652,1151767.66851896,1851663.2000844,18,8,70,41.74878519012281,-87.71958955264662,0
252,2018-12-15T00:00:00.000,Open - Dup,18-03364715,Pothole in Street,2666 W FULLERTON AVE,60647,1158301.07987183,1915851.8203788,1,14,22,41.92494196691,-87.69491046030078,0
253,2018-12-15T00:00:00.000,Open,18-03365426,Pothole in Street,7600 S GREENWOOD AVE,60619,1185056.4984129,1854843.66226784,8,6,69,41.75681492835959,-87.5975159018675,0
254,2018-12-15T00:00:00.000,Open,18-03364785,Pothole in Street,7050 W GRACE ST,60634,1128631.93999558,1924448.07939229,38,16,17,41.94908715694755,-87.80307588331155,0
255,2018-12-15T00:00:00.000,Open,18-03368050,Pothole in Street,3800 N OAK PARK AVE,60634,1130384.1104148,1924503.34001044,38,16,17,41.94912349832509,-87.79628180860355,0
256,2018-12-15T00:00:00.000,Open,18-03366146,Pothole in Street,7200 W BRYN MAWR AVE,60631,1127368.67866766,1936751.46001994,41,16,10,41.98287646838373,-87.80707684142614,0
257,2018-12-15T00:00:00.000,Open - Dup,18-03365788,Pothole in Street,2300 W ADAMS ST,60612,1161109.49292452,1899029.66841099,27,12,28,41.878731779316865,-87.68402713284112,0
258,2018-12-15T00:00:00.000,Open,18-03364450,Pothole in Street,1578 N CLYBOURN AVE,60642,1170589.55979346,1910669.44431177,2,18,8,41.910301282773744,-87.6488789122808,0
259,2018-12-15T00:00:00.000,Completed,18-03366015,Pothole in Street,230 N OGDEN AVE,60607,1166960.81857621,1901783.11118761,27,12,28,41.885849434411156,-87.662603973878,4
260,2018-12-15T00:00:00.000,Open,18-03368390,Pothole in Street,4705 W CORNELIA AVE,60641,1144541.40573112,1922990.80790155,30,17,15,41.94459388143892,-87.74416836222622,0
261,2018-12-15T00:00:00.000,Open,18-03367381,Pothole in Street,3944 N WESTERN AVE,60618,1159667.55046758,1926218.63998162,47,19,5,41.95351429360543,-87.6885994380359,0
262,2018-12-15T00:00:00.000,Open,18-03365672,Pothole in Street,1600 N NB OUTER LAKE SHORE DR,60614,1176853.00709931,1911029.69059664,43,18,7,41.911304487870105,-87.62587860316864,0
